song_id,song_name,popularity,danceability,energy,valence,acousticness,speechiness,artists,is_billboard
5RQRPai5wx67G2P1kbBdwv,Blowin' In The Wind,44,0.602,0.448,0.701,0.367,0.0291,Stevie Wonder,False
6zQb88rGnKQMkM87PVYgW6,Say I Am (What I Am),11,0.708,0.806,0.889,0.146,0.0411,Tommy James & The Shondells,False
3dL4XW0kV3xXr6VJbj6Rgs,With A Girl Like You,43,0.656,0.771,0.675,0.384,0.0455,The Troggs,False
61wvKtSBpV7QO3jz4vtK11,World Of Fantasy,4,0.365,0.539,0.468,0.347,0.0272,The Five Stairsteps,False
6VPqU0Z7av8fhltf2W5LAa,Cast Your Fate to the Wind,1,0.366,0.401,0.71,0.583,0.0314,Shelby Flint,False
1DnEEQ1RKopAu3YXKlDa9C,The Philly Freeze,0,0.807,0.716,0.913,0.0925,0.0395,Alvin Cash & The Registers,False
6RWWKdD1vIQsaENO0VqrS5,Fiddle Around,1,0.664,0.665,0.964,0.651,0.0402,Jan & Dean,False
03Yzlc8pGvWxRFeN7zxlTa,Function At The Junction,4,0.719,0.631,0.909,0.103,0.0305,Shorty Long,False
6YH8kXEqVrUXzQ6NiM4yze,I Struck It Rich,0,0.876,0.45,0.972,0.131,0.0495,Len Barry,False
2I07mm97gsZtLdF058b3OX,Open up Your Door,9,0.388,0.883,0.711,0.000438,0.035,Richard And The Young Lions,False
7nHpusEs6QsRM2dDQVsuDo,The Other Side of This Life,4,0.64,0.431,0.778,0.78,0.0283,"Peter, Paul and Mary",False
1tQy2AqgFc0AdddmIboIfX,The Dangling Conversation,45,0.437,0.284,0.322,0.683,0.0316,Simon & Garfunkel,True
5szInfSkmLz5EH38yZ2rhz,Summertime,45,0.601,0.638,0.603,0.507,0.0667,Billy Stewart,False
2TeBSDi7wedk4efTok0qXD,Warm and Tender Love,20,0.493,0.267,0.615,0.626,0.0238,Percy Sledge,False
2Tc2roeGWrriHefrTnur3i,I Got to Handle It,0,0.716,0.441,0.803,0.483,0.0746,The Capitols,False
3iaYk8k0fywS7hrgqaYoSy,Bad Little Woman,17,0.327,0.535,0.774,0.0702,0.031,The Shadows Of Knight,False
6SjGDzedCsjBZwfdBrDnXs,It Was A Very Good Year,11,0.697,0.681,0.9,0.634,0.224,Della Reese,False
5gLYu6fQRcxnLK5VFOUaWh,Lil' Red Riding Hood,34,0.754,0.392,0.586,0.715,0.0346,Sam The Sham & The Pharaohs,True
0neniOq88zX3RLJmYffzjc,I Couldn't Live Without Your Love,34,0.538,0.566,0.509,0.198,0.0309,Petula Clark,True
2Am0VsWK9RvtcCy0O0v3QG,My Heart's Symphony,14,0.564,0.525,0.912,0.0686,0.0266,Gary Lewis & The Playboys,False
1f6JxG6MNzILprLk4PNdi8,Go Ahead And Cry,20,0.396,0.414,0.416,0.782,0.037,The Righteous Brothers,True
5D0R90D3UvNZDARi9K6pg2,Sweet Pea,2,0.695,0.431,0.961,0.0187,0.055,Tommy Roe,False
1vnIINy8yTO0DbMTWJMUlY,Make Me Belong to You,1,0.69,0.669,0.764,0.763,0.0273,Barbara Lewis,False
4B19PdOVRx9jPrf3YZSx4l,Campfire Girls,0,0.688,0.268,0.545,0.366,0.0547,Billy Joe Royal,False
4tAtSrMspqxadGPfLXPItd,Alfie,16,0.317,0.269,0.158,0.928,0.0305,Cilla Black,False
4O3DSZqeLLEpRrqRIClGD1,Wild Thing,55,0.41,0.649,0.557,0.674,0.0659,The Troggs,False
0u5J4IdTy7HSloMZSdsClZ,Alfie,32,0.351,0.166,0.205,0.793,0.0477,Cher,False
2rkHmdNIsWuTS3mEInD66Z,Sweet Dreams,1,0.625,0.355,0.633,0.0879,0.0291,"The Boogie Kings, Tommy McLain",False
44xykY61s1aKsgf40A5cyI,Mother's Little Helper,53,0.324,0.532,0.702,0.0157,0.0447,The Rolling Stones,False
1DTydXUp7Y4InWSM38rLuI,A Million and One,31,0.203,0.299,0.423,0.912,0.0313,Dean Martin,False
1iNN8y9syNFes6DvQuXEF5,Over Under Sideways Down,33,0.477,0.884,0.432,0.176,0.0856,The Yardbirds,True
59VwpUWQi5F4IXRf8W6NN9,The Tip of My Fingers,7,0.193,0.198,0.233,0.957,0.0323,Eddy Arnold,False
7DZsH0df0GuULl0FGwXMfd,Misty,24,0.553,0.487,0.524,0.783,0.0324,"Richard ""Groove"" Holmes",True
1rIMP1IB5MlQcvVMb6ffER,Distant Shores,19,0.574,0.448,0.593,0.458,0.0274,Chad & Jeremy,True
0jvb9XyXRNHQItRBjDdj4O,Too Soon to Know,26,0.264,0.189,0.111,0.847,0.0306,"Royal Philharmonic Orchestra, Roy Orbison",False
2MKHD5a9gemaUHOJeyL59g,Lonely Summer,0,0.463,0.547,0.866,0.125,0.0288,Shades Of Blue,False
7Iid7I3pGCjc7G0XtRH5wT,Who Do You Think You Are,1,0.651,0.767,0.937,0.338,0.0306,The Shindogs,False
0wvcESUuD3yKzs0PAVpMiv,Baby I Love You,1,0.685,0.37,0.789,0.273,0.0285,Jimmy Holiday,False
7ufnFt3fA9Ut2K0DILUZ34,The Pied Piper,38,0.692,0.734,0.963,0.112,0.0465,Crispian St. Peters,False
627usNsPs48DsT4ICpM6If,I Saw Her Again,17,0.615,0.752,0.636,0.307,0.0501,The Mamas & The Papas,False
0Q25xKgIaiT5JTDCT0qMea,Searching For My Love,43,0.677,0.661,0.801,0.114,0.0436,Bobby Moore & The Rhythm Aces,False
1i3UgE6PwnaXV33x73ucPn,This Door Swings Both Ways,15,0.679,0.364,0.553,0.902,0.0483,Herman's Hermits,True
5AaOHeUUUbapFNn4wHrjWA,You You You,7,0.513,0.219,0.345,0.833,0.0322,Mel Carter,False
0UFIypTuAtPrmBVwjdA6VA,Out Of This World,4,0.504,0.694,0.822,0.433,0.0414,The Chiffons,False
36bdQ20bomVkGt6FGD96lu,Livin' Above Your Head,17,0.602,0.566,0.87,0.683,0.0349,Jay & The Americans,True
0hEpwU2pp7X1IYc4aIHATE,I Guess I'll Always Love You,36,0.483,0.533,0.681,0.571,0.0334,The Isley Brothers,True
77nSOTGJoNEfRMtfRMybI6,"Let Me Tell You, Babe",5,0.705,0.469,0.812,0.412,0.0333,Nat King Cole,False
4gV2KaZPxYtt0NdNiMgW4t,Safe And Sound,2,0.713,0.522,0.946,0.556,0.0392,Fontella Bass,False
7hmDLUXLZiw7OFqtR1qQr4,Hanky Panky,10,0.739,0.465,0.967,0.192,0.0413,Tommy James & The Shondells,False
1UgKjjafmYDSgJ66NbIcBV,Pretty Flamingo,45,0.553,0.594,0.841,0.114,0.0279,Manfred Mann,False
4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,68,0.763,0.656,0.926,0.549,0.0417,The Temptations,True
5Qu0u1UwuSWPbMGbIj5hWV,The Work Song,26,0.72,0.54,0.755,0.765,0.0526,Herb Alpert & The Tijuana Brass,False
4V5RFkTNDTGjkHEkg31aQQ,You Make Me Feel So Good,8,0.798,0.647,0.854,0.0366,0.0459,The McCoys,True
4Tn0B9HGfhYT9rq6uKdDjp,I Believe I'm Gonna Make It,15,0.519,0.545,0.669,0.246,0.0353,Joe Tex,False
7qykdbkxp5BN1EBpRdOLfs,A Million And One,6,0.336,0.313,0.43,0.704,0.0282,Vic Dana,False
39HkG70nWuTZk9ymknt7oX,Bring Back The Time,3,0.464,0.0605,0.24,0.96,0.0347,B.J. Thomas,True
2rEci9faqeJ0o1dLz3IaqJ,(We'll Be) United,21,0.285,0.388,0.376,0.092,0.0305,The Intruders,True
7inxB3CvYZyZb4i8KODD2s,Petticoat White (Summer Sky Blue),4,0.599,0.648,0.806,0.456,0.0301,Bobby Vinton,False
53YvEcjYsIfGUWW8ZpKh8Z,Trains and Boats and Planes,21,0.476,0.177,0.271,0.943,0.0471,Dionne Warwick,False
6DuLN8tFW0DkH9wsbTHZsX,Red Rubber Ball,40,0.644,0.459,0.852,0.657,0.0322,The Cyrkle,True
1bXe3y4VtOwWCZ0V2GUawG,Paperback Writer,18,0.542,0.301,0.692,0.421,0.0441,Vitamin String Quartet,False
5uKicxW4RaLDnFsDTbhW8s,Along Comes Mary,40,0.584,0.62,0.857,0.0883,0.0513,The Association,True
1uLwVWTOpMqNkBsjpR1WB8,You Don't Have To Say You Love Me,51,0.243,0.655,0.575,0.659,0.0363,Dusty Springfield,False
74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,63,0.229,0.494,0.526,0.638,0.0311,Frank Sinatra,True
7tJQ4Ekp2vN3NlI3vJJW3v,I Want You,54,0.508,0.68,0.792,0.36,0.0373,Bob Dylan,True
30wkclk2UoFD8TR0PZIGuC,Love Letters,34,0.379,0.335,0.143,0.839,0.0298,"Royal Philharmonic Orchestra, Elvis Presley",True
02G5d0C1S5pRtCiS3li3II,Where Were You When I Needed You,5,0.58,0.503,0.481,0.0421,0.0287,The Grass Roots,False
0aPGKvqf3M5BjjwQC3CIfR,5 D (Fifth Dimension),3,0.184,0.528,0.591,0.381,0.0357,The Byrds,False
4rz596X40rwNfOhwTs7dgI,Your Good Thing (Is About to End),21,0.639,0.23,0.268,0.745,0.0422,Mable John,False
3NINDFPIYnyT26cWWRomOQ,Dirty Water,46,0.62,0.781,0.864,0.181,0.0379,The Standells,True
2UDvFt9DihkjhaNY5Ak50d,Friday's Child,28,0.274,0.525,0.235,0.234,0.0276,Nancy Sinatra,True
3UxZw2CfZ3dmNIii4CxMtG,Little Girl,33,0.587,0.608,0.726,0.0492,0.0291,Syndicate Of Sound,True
20XHrBOCXsubJH6Bm5Mfxp,Happy Summer Days,6,0.612,0.637,0.852,0.704,0.0392,Ronnie Dove,False
2VFlsgiY8uI7mN3nzXBBtl,You Wouldn't Listen,7,0.584,0.91,0.919,0.00252,0.0307,The Ides Of March,False
4LKFYXGW3kuGYYLQ4zNsBP,Can I Trust You,5,0.383,0.507,0.423,0.641,0.0415,The Bachelors,False
06PjPPrL9gUOKWTSiL3LBD,Whole Lot Of Shakin' In My Heart (Since I Met You),27,0.587,0.555,0.924,0.265,0.033,Smokey Robinson & The Miracles,False
7Djn4EfJGHXgJ8BLdbHbAh,Uptight (Everything's Alright),7,0.634,0.803,0.885,0.592,0.238,Nancy Wilson,True
1CQHMHRCDs1qioeseVTbaR,Cool Jerk,43,0.704,0.574,0.763,0.339,0.0611,The Capitols,True
3pQD6KlZPRM0unU42aPT2r,Popsicle,20,0.593,0.801,0.966,0.549,0.0376,Jan & Dean,False
4QccnEpAIJUEhOo6XrWqwE,You Can't Roller Skate In A Buffalo Herd,40,0.552,0.393,0.903,0.954,0.134,Roger Miller,False
0HUXNNP8y5gEnG17VMdU09,I'm a Nut,0,0.885,0.575,0.882,0.336,0.116,The Karaoke Channel,False
6ozkTvpSzrRK9vJCMksza3,"Past, Present & Future",23,0.359,0.211,0.255,0.796,0.035,The Shangri-Las,False
3Nlc2eNqvkBZSLLKhoSEYc,I Love Onions,0,0.692,0.49,0.794,0.234,0.298,Susan Christie,True
0wZGRRJEPYylLtO9LGg4UX,Teenager's Prayer,0,0.276,0.257,0.647,0.897,0.0387,Joe Simon,False
3FuF9ae9kkhpV0M9Za17aU,I Love You 1000 Times,26,0.639,0.364,0.863,0.738,0.0418,The Platters,False
3fMt2d233szyKPYL7Znact,Hey You! Little Boo-Ga-Loo,10,0.551,0.932,0.904,0.566,0.13,Chubby Checker,False
6nV8TBu4eb4H4o8IlNIjx2,Drive My Car,0,0.739,0.638,0.966,0.764,0.0404,Bob Kuban & The In-Men,False
30dMTr9lf6E4l3TOx9DBG0,Love Attack,21,0.428,0.567,0.476,0.136,0.0483,James Carr,False
0wI1ns7CExv731nIns8Zea,Takin' All I Can Get,2,0.566,0.784,0.424,0.561,0.0658,Mitch Ryder and The Detroit Wheels,False
1rAE0Jf4uJ08ZebPhhRe66,Don't Bring Me Down,30,0.52,0.661,0.768,0.328,0.0518,The Animals,False
3ZDbmRLv2ARuGDdWxUxv7P,Rain,0,0.305,0.216,0.152,0.72,0.0285,The Heinz,False
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",75,0.469,0.8,0.591,0.0601,0.11,The Rolling Stones,True
06pHc7CA972wOVBuZTspd5,Land of Milk and Honey,3,0.378,0.656,0.839,0.574,0.0348,The Vogues,False
5qszdP0FG79T5xxzApkf7n,Let's Go Get Stoned,8,0.714,0.432,0.463,0.753,0.0359,Uros Perich Perry,False
2uCCZiwQZbQc9c9Ec8eZhh,Oh How Happy,6,0.453,0.4,0.512,0.349,0.0445,Shades Of Blue,False
0VwK5pLjwFPy8FSEC1htp9,Barefootin',38,0.734,0.477,0.939,0.409,0.0485,Robert Parker,False
5MES8pWN75QiZaFCdaHtp1,He,24,0.231,0.37,0.127,0.829,0.0302,The Righteous Brothers,True
3CPNbSbr5N0p32ACDKq30h,Younger Girl,22,0.563,0.459,0.68,0.0361,0.0292,The Critters,False
411vUrHjNn3AaajARVzeYt,Not Responsible,33,0.332,0.812,0.799,0.514,0.297,Tom Jones,False
6Zm5PvVME1y7KspQUiSrH5,Younger Girl,2,0.533,0.549,0.617,0.205,0.0292,The Hondells,False
0PrXe1sVQoYMeP70ZjEyP1,I Only Have Eyes For You,25,0.455,0.274,0.328,0.708,0.0266,The Lettermen,False
6oP8Ps4asdwDGhQ59t6UFA,Painter,3,0.617,0.488,0.685,0.266,0.035,Lou Christie,True
4Qt72B2X8eUTlRCUFegoaF,Freddie Feelgood (And His Funky Little Five Piece Band,5,0.696,0.677,0.878,0.501,0.0919,Ray Stevens,False
0byOqNZN9ailhoORv5Ps0Z,I Am a Rock,56,0.66,0.611,0.749,0.423,0.0392,Simon & Garfunkel,True
7oYwC9wuaO6leVsxjd54b0,Hold On! I'm a Comin',0,0.564,0.728,0.797,0.0558,0.0507,The Karaoke Channel,False
06YcuDoEZvMcxgzvtzJTz4,Did You Ever Have to Make up Your Mind?,37,0.789,0.501,0.945,0.761,0.0342,The Lovin' Spoonful,True
1M6AwCSEreUZddHSomDNUj,Double Shot (Of My Baby's Love),18,0.66,0.774,0.967,0.0505,0.0317,The Swingin' Medallions,False
2FqVUZc8DSxibYFtTiOI26,The More I See You,43,0.712,0.419,0.5,0.853,0.0338,Chris Montez,False
4lFgJ8ZMAu8npJbNp2TpB8,Loving You Is Sweeter Than Ever,35,0.53,0.616,0.702,0.107,0.0378,Four Tops,True
774FgCxWI5rdmLbjJn2lfj,Day for Decision,3,0.373,0.37,0.5,0.858,0.0716,Johnny Sea,True
1OmmggYv8baTID6VtbJexT,Ninety-Nine and One-Half (Won't Do),13,0.869,0.515,0.953,0.456,0.043,Wilson Pickett,False
5Ugpl0C3Syh0ndKivv6Yr5,Peter Rabbit,4,0.615,0.529,0.811,0.0133,0.0445,Dee Jay & The Runaways,False
23DITgKYutJaurSN3EAZ2Z,My Lover's Prayer,41,0.688,0.224,0.522,0.847,0.0466,Otis Redding,True
4naJ8j7Lm2XeH60VBX6Q7V,High on Love,0,0.313,0.911,0.499,0.0643,0.0592,The Knickerbockers,False
1k7H5tJLsWrDp2B6rMQZh4,Sweet Talkin' Guy,34,0.578,0.561,0.847,0.547,0.0333,The Chiffons,False
55TAMPcVRoKJMAge37tkhr,Oh Yeah,23,0.658,0.405,0.666,0.242,0.0356,The Shadows Of Knight,True
5dtSxx4lCv7F9kQMJyuZdG,A Groovy Kind Of Love,26,0.456,0.603,0.679,0.205,0.0275,The Mindbenders,False
6fuqcFBVbRJx7F2D849fXh,Girl In Love,8,0.407,0.134,0.324,0.341,0.0326,The Outsiders,False
3BIJA1amR1UN8BKlPsJ0ag,Take This Heart Of Mine,17,0.548,0.61,0.931,0.159,0.0342,Marvin Gaye,True
6DfQ5isWcsabpShWiMhBpP,"Neighbor, Neighbor",12,0.912,0.646,0.962,0.442,0.0398,Jimmy Hughes,False
3J8zkekpRJfZiLZ1aNoxmA,My Little Red Book,14,0.752,0.67,0.713,0.0764,0.0313,Love,False
6ZarwCcXk7Kn9ZoE3CJWF1,What Am I Going To Do Without Your Love,17,0.552,0.513,0.741,0.4,0.0309,Martha Reeves & The Vandellas,True
4IAUtu08gKQtOcQWKklPct,Grim Reaper of Love,9,0.534,0.801,0.936,0.124,0.0295,The Turtles,False
47QwkqwlMoFi9XFB7YX81q,Everybody Loves a Nut,18,0.674,0.6,0.872,0.62,0.0349,Johnny Cash,True
2MIL3ekW2l2baTgtJEZCLV,All These Things,1,0.44,0.242,0.295,0.691,0.0287,The Uniques,False
7fGDRMXPnn97sYuEyUzU9n,Crying,1,0.564,0.446,0.648,0.319,0.0247,Jay & The Americans,True
3FJ3H9sDzeCbEv7hgEaOV3,Green Grass,0,0.514,0.698,0.864,0.0791,0.0315,Gary Lewis & The Playboys,False
51FpzuGkRYXFgsE2zXt9av,When a Man Loves a Woman,64,0.516,0.15,0.206,0.13,0.0272,Percy Sledge,True
6OsmDwpK0xagwi3wM3tzKk,Mama,14,0.512,0.369,0.547,0.475,0.0299,B.J. Thomas,True
7GbtXUN7zUYROz1zV1hMEy,I'll Love You Forever,6,0.537,0.752,0.749,0.479,0.0407,"The Holidays, Edwin Starr",False
6QiyJ8pU1TNFZdDYLBtvKd,When a Woman Loves a Man,2,0.448,0.547,0.59,0.571,0.0265,Esther Phillips,False
6wEmmb5oISQQQwh4kFwEUp,It's an Uphill Climb (To the Bottom),5,0.413,0.559,0.734,0.316,0.0269,Walter Jackson,False
77z4q3Shdd9magojRl0cKF,It's That Time Of The Year,0,0.556,0.756,0.766,0.283,0.0502,Len Barry,False
5llZqDjRHnn5pAUswFqQCf,(I'm A) Road Runner,49,0.755,0.695,0.851,0.0533,0.0281,Jr. Walker & The All Stars,True
3SQ9Hb9rfpJ02AWfaOPhpy,"It's A Man's, Man's, Man's World",60,0.537,0.243,0.535,0.709,0.0459,James Brown & The Famous Flames,True
07GpPzN1AAk1mLBLpnK12b,I Love You Drops,7,0.503,0.378,0.656,0.552,0.0317,Vic Dana,False
1IDnb9YirBHT4OpQTanvWv,It's Over,4,0.689,0.21,0.603,0.918,0.0311,Jimmie Rodgers,False
5mAEsRTNFL1oohqK8CmTyw,"Monday, Monday",22,0.295,0.389,0.365,0.338,0.0503,The Mamas & The Papas,False
2YxAmt1HGP4yueh1fHswgg,The Last Word in Lonesome Is Me,5,0.199,0.245,0.361,0.911,0.0293,Eddy Arnold,False
5bwuzsgjBzeJCGMPnS2VJa,S.Y.S.L.J.F.M.(The Letter Song),1,0.474,0.494,0.686,0.543,0.0348,Joe Tex,False
1XGHVTHZ5JwPSIkyA4naB3,Better Use Your Head,31,0.508,0.685,0.778,0.778,0.0852,Little Anthony & The Imperials,False
480657GXYWD0Od9OuD96p2,Think Of Me,1,0.66,0.685,0.893,0.248,0.0284,Buck Owens & The Buckaroos,False
5kKxDZd22sD2vO3TCWSfP6,Good Time Charlie,2,0.668,0.596,0.818,0.263,0.0344,"Bobby ""Blue"" Bland",False
3u7n1FGFhlUEZrjCmwwepe,Come On And See Me,37,0.589,0.758,0.869,0.0715,0.0315,Tammi Terrell,False
3g9731HiHbDvSwxVf7R2CZ,Don’t Touch Me,10,0.436,0.0707,0.216,0.934,0.0344,Jeannie Seely,False
6cGWnETSKdUw8JU8MxKv5W,I'll Be Gone,4,0.592,0.387,0.894,0.522,0.0309,Pozo Seco Singers,True
7BkAlVpGwXXl3sYNn5OoJ7,Rainy Day Women #12 & 35,47,0.556,0.592,0.587,0.458,0.0338,Bob Dylan,True
59tAS0swoeibMJQzySh6FH,Love Is Like An Itching In My Heart,36,0.713,0.585,0.776,0.0853,0.0297,The Supremes,True
5O0ibxlu6WLiDr7Q2n8EuI,Come On Let's Go,21,0.506,0.574,0.473,0.191,0.0434,The McCoys,True
62mV6GTTEc34fREck4vguQ,Message To Michael,8,0.794,0.334,0.519,0.317,0.0314,"Dionne Warwick, Cyndi Lauper",False
3EQM6RIkUZ3nVI8mTVwIvY,Come Running Back,31,0.524,0.558,0.585,0.781,0.0469,Dean Martin,False
5e5vU8SzgEWmRsEaQWD3c3,Take Some Time Out For Love,25,0.634,0.557,0.888,0.226,0.0404,The Isley Brothers,True
56aCFmwTdm1me0suarfiWn,There's No Living Without Your Loving,9,0.402,0.675,0.672,0.596,0.0438,Peter And Gordon,False
7EiWrR27y0mfzEJrsoSwQU,One Too Many Mornings,7,0.558,0.902,0.911,0.289,0.034,The Beau Brummels,False
10IBTu8gY4srVpgqSuHz8Q,I Need Love,32,0.588,0.353,0.526,0.473,0.0254,Barbara Mason,False
7hw7kSeJkgwb9XVHoU8Xt7,The Sun Ain't Gonna Shine (Anymore),0,0.273,0.512,0.269,0.105,0.0325,The Karaoke Channel,False
4stZrgsWWwI9GQucGa51Er,Sloop John B,31,0.553,0.645,0.911,0.383,0.0286,The Beach Boys,False
3l35DNYvWELcX1z1DIZ6Tf,"How Does That Grab You, Darlin'?",28,0.652,0.794,0.86,0.161,0.207,Nancy Sinatra,True
5BEEi7v08yDnRESkq66HCj,Backstage,1,0.446,0.777,0.403,0.283,0.0501,Gene Pitney,False
7s86NGzMGu3nTeVUSg5vRh,The Ballad of Irving,3,0.56,0.621,0.532,0.671,0.307,Frank Gallop,False
0kYqTzbLCdlEdAL3snnZHM,I Know You Better Than That,2,0.641,0.564,0.966,0.539,0.0369,Bobby Goldsboro,False
1d1TLrFSsn7ixoVHqB2ufD,Mame,0,0.72,0.518,0.734,0.191,0.0333,Paul Vann,False
51vOsQ5ZSYoLBdw6fFFFgH,Evol-Not Love,0,0.523,0.72,0.735,0.487,0.0506,The Five Americans,False
6Y93DEf2OkUgksFCGHr8Zx,Everyday I Have To Cry,0,0.608,0.38,0.792,0.57,0.0292,The Gentrys,True
1pp2MANeCj96KbGUVKw6Tt,Come And Get Me,0,0.48,0.583,0.436,0.754,0.0309,Jackie DeShannon,False
1Ue3APUo73Ail1ha8ZPEY7,Mame,4,0.646,0.476,0.657,0.828,0.071,Louis Armstrong,False
5WNcnqDpO5asMaDIthIcu1,Gloria,36,0.681,0.519,0.73,0.0535,0.0317,The Shadows Of Knight,True
2BGNomqCxEDcXyxf8bg27k,Eight Miles High,54,0.364,0.768,0.37,0.21,0.0757,The Byrds,True
3peoP2TbSPGAjYdUj7pyAr,Let's Start All Over Again,0,0.376,0.287,0.226,0.794,0.0397,Ronnie Dove,False
060jwmfFofVHAcYk7Gpswz,Twinkle Toes,5,0.567,0.644,0.554,0.0363,0.0469,Roy Orbison,False
1LYHlAYMXfCxgMcuI38kfc,Let Me Be Good to You,23,0.74,0.256,0.626,0.477,0.052,Carla Thomas,True
5Qm5fwmi7kq1bIVYFcjDap,Truly Julie's Blues (I'll Be There),10,0.563,0.564,0.716,0.0534,0.0278,Bob Lind,False
3OmHk1OUKWqtZbcRhupyis,Just A Little Misunderstanding,36,0.731,0.788,0.966,0.377,0.0309,The Contours,False
5RODyaBQJ1CpksgR7abWb6,Heart's Desire,9,0.542,0.706,0.779,0.645,0.0411,Billy Joe Royal,False
5bRidBxrHWaxcSKWXW6j1X,He Will Break Your Heart,5,0.442,0.337,0.755,0.952,0.0331,The Righteous Brothers,True
6IXva8soXlB8LPWdqAX2Hg,Leaning On The Lamp Post,0,0.543,0.72,0.85,0.156,0.0528,Herman's Hermits,False
7GEL5dZbLQhJGrDtfPeHHz,Band Of Gold,15,0.356,0.393,0.425,0.766,0.0297,Mel Carter,False
5ZHOiRqKOzgFMfMAu8cwzp,(You're My) Soul And Inspiration,45,0.166,0.433,0.277,0.732,0.0467,The Righteous Brothers,True
7i4rIZqwNg4wtmYO6SDKru,Time Won't Let Me,36,0.438,0.425,0.841,0.35,0.0307,The Outsiders,False
4wUEyxnu0u0r5Ht2zLI79b,Shapes of Things,46,0.432,0.823,0.38,0.249,0.116,The Yardbirds,False
5jvOidS5JKiA1WKvtNcmgL,Nothing's Too Good For My Baby,27,0.676,0.817,0.871,0.113,0.0723,Stevie Wonder,False
2DS20dL4AkzYS9yPt4hnxv,You're The One,18,0.74,0.512,0.733,0.22,0.0312,The Marvelettes,False
2ORuzegtD2CQ1cpAooRb4X,Gloria,30,0.556,0.729,0.558,0.118,0.0327,Them,False
788Qk4xRInJH4pz7Kargs4,Love Takes A Long Time Growing,0,0.488,0.448,0.777,0.762,0.034,Deon Jackson,False
5SNecHuDWzdg7myOXrVk3x,Headline News,17,0.637,0.417,0.563,0.19,0.0688,Edwin Starr,False
1157yaYcDmuqBYm9hSqbwF,So Much Love,0,0.523,0.796,0.692,0.3,0.0307,Steve Alaimo,False
0PCpJL0tXxgjE5kbOnj9R0,So Much Love,5,0.538,0.427,0.653,0.333,0.0271,Ben E. King,False
0BhbbbNTK2W7voVHSbR1In,Love's Made A Fool Of You,25,0.605,0.603,0.789,0.059,0.0324,The Bobby Fuller Four,True
5ye0SF8kP6SufJHzBMISpu,I'll Take Good Care Of You,5,0.53,0.314,0.493,0.937,0.028,Garnet Mimms,False
75miYzXfHBB7Bb8zbLMzFZ,Bang Bang (My Baby Shot Me Down),33,0.515,0.291,0.781,0.311,0.0302,Cher,True
2xxug7ArSbSvki7Azzv6yN,Love Me With All Your Heart,5,0.327,0.693,0.675,0.64,0.0481,The Bachelors,False
1QA87heeDbPCXNanBmZOla,"I'm Comin' Home, Cindy",1,0.473,0.732,0.811,0.263,0.0686,Trini Lopez,False
2onP5RqgOTcNqpT8FNo6pm,I Can't Grow Peaches on a Cherry Tree,0,0.63,0.194,0.514,0.916,0.0341,Just Us,False
0955BzJf4FAaaQqjLyxhyE,History Repeats Itself,1,0.517,0.283,0.685,0.954,0.0674,Buddy Starcher,False
066xERn6hvqrL88dtCowFX,She Blew A Good Thing,19,0.601,0.689,0.663,0.267,0.0556,The Poets,False
78JlD9PKDckLNq0ouu0DZM,Distant Drums,39,0.511,0.194,0.346,0.538,0.0259,Jim Reeves,False
32fWqBY388oQqEtDCXKMil,I Can't Let Go,27,0.441,0.569,0.71,0.486,0.0353,The Hollies,False
20UF6FRt78ROd6WgncPehW,The Cruel War,7,0.422,0.176,0.122,0.904,0.0281,"Peter, Paul and Mary",False
6XB9L1nzsoHvB2igECVjGe,Remember The Rain,5,0.566,0.622,0.763,0.243,0.0302,Bob Lind,False
0iA3xXSkSCiJywKyo1UKjQ,Louie Louie,66,0.623,0.709,0.948,0.102,0.0636,The Kingsmen,True
1k9rx6o8vBnaWTBoYsjM68,"Sam, You Made The Pants Too Long",12,0.347,0.258,0.362,0.808,0.0439,Barbra Streisand,True
0DR10fyEwXFUfgqbTksOvK,Rhapsody In The Rain,25,0.634,0.674,0.669,0.215,0.042,Lou Christie,True
3c06k9x6MHHdPQi3ix68yF,Daydream,53,0.822,0.332,0.834,0.834,0.0506,The Lovin' Spoonful,True
69ZsP4mKoJ6cql6qZKnyYy,Together Again,6,0.326,0.136,0.274,0.823,0.0402,Uros Perich Perry,False
6EdGkH1mk7dKIgc3CKgo7F,A Sign of the Times,25,0.532,0.708,0.887,0.551,0.0339,Petula Clark,True
54dLJWk0He1SHiNaBXUav1,Tippy Toeing,11,0.705,0.666,0.924,0.738,0.0478,The Harden Trio,True
6NcwmwYsgGpZSwu8ENB1zo,Till The End Of The Day,12,0.574,0.912,0.891,0.082,0.0769,The Kinks,False
08N0hvArDHEbZJ9dHuzy35,He Cried,18,0.301,0.622,0.313,0.248,0.0539,The Shangri-Las,False
7pir1moW7WDjpGPc92UA68,You've Got My Mind Messed Up,34,0.574,0.627,0.784,0.368,0.0326,James Carr,False
10u9028SSfRyIKxV4xrzsg,Darling Baby,46,0.574,0.53,0.83,0.419,0.0262,The Elgins,False
1CPT5iULjqtTNH4Qa72IT3,Pin The Tail On The Donkey,0,0.609,0.708,0.891,0.397,0.14,Paul Peek,False
5c6rDV3jYpoEGuDWbOQBap,Still,0,0.413,0.417,0.562,0.561,0.0428,The Sunrays,False
